"player_id","team","player","position","pos_purity","minutes","passes_p90","passes_completed_p90","long_passes_p90","key_passes_p90","assists_p90","carries_p90","shots_p90","goals_p90","xg_p90","dribbles_p90","dribbles_completed_p90","pressures_p90","ball_recoveries_p90","interceptions_p90","clearances_p90","blocks_p90","duels_p90","tackles_p90","fouls_p90","dispossessed_p90","miscontrols_p90","ball_receipts_p90","pass_completion_pct","dribble_success_pct","avg_pass_length","mean_x","mean_y","sd_x","sd_y","f3_share","d3_share","position_group","purity6"
7323,"OGC Nice","Olivier Boscagli","Left Center Back",0.629,856.1,55.4,45.939,12.194,0.21,0,40.368,0.21,0.105,0.036,0.526,0.315,11.669,2.838,1.156,5.572,1.682,3.154,2.208,1.051,0.631,0.315,44.257,0.829,0.6,22.61,45.45,19.43,21.63,13,0.079,0.433,"CB",0.629
7336,"Lorient","Jimmy Cabot","Right Midfield",0.6,771,44.125,31.401,4.669,1.167,0.233,43.307,1.284,0.117,0.084,5.253,2.218,21.712,7.121,0.817,0,2.218,3.969,1.984,0.817,2.335,1.518,52.763,0.712,0.422,16.42,70.65,46.95,26.32,29.25,0.391,0.158,"AM_W",0.995
7336,"Troyes","Jimmy Cabot","Left Midfield",0.356,769.6,43.969,30.872,8.653,1.637,0.117,47.594,2.339,0.351,0.181,6.549,3.274,24.44,8.303,0.936,0.117,2.339,4.327,3.04,1.754,2.69,3.859,60.925,0.702,0.5,19.02,71.26,36.39,28.57,27.54,0.431,0.162,"AM_W",0.683
7337,"Angers","Mohamed Lamine Yattara","Center Forward",0.769,972.7,24.889,16.654,1.48,0.37,0.093,25.814,1.758,0.185,0.127,3.238,1.388,24.334,3.886,0.37,0.37,1.48,6.384,1.48,2.591,2.776,4.996,60.048,0.669,0.429,13.89,74.92,41.18,21.05,22.48,0.434,0.056,"FW",0.798
7338,"Lorient","Romain Philippoteaux","Left Midfield",0.551,1483.1,36.834,25.608,4.551,0.668,0.182,36.713,0.85,0,0.028,4.248,2.245,21.846,5.219,1.032,0.546,1.517,2.185,1.456,1.76,2.003,2.609,46.058,0.695,0.529,17.66,66.37,35.56,25.02,29.47,0.31,0.157,"AM_W",0.985
7344,"Caen","Jordan Adéoti","Right Defensive Midfield",0.465,557.1,32.797,25.85,7.432,0.162,0,25.042,0.485,0,0.02,0.969,0.646,24.557,6.139,1.777,1.777,3.07,4.201,3.231,0.969,1.454,0.646,24.88,0.788,0.667,22.29,50.59,41.18,22.15,19.94,0.086,0.285,"DM_CM",0.716
7344,"Stade Malherbe Caen","Jordan Adéoti","Center Defensive Midfield",0.308,1254.6,29.268,21.736,6.313,0.143,0,22.597,0.359,0,0.039,1.148,0.502,21.09,6.456,1.22,2.941,2.439,4.017,2.798,1.65,0.717,0.646,21.664,0.743,0.438,22.34,45.79,39.05,23.4,19.77,0.076,0.431,"DM_CM",0.507
7346,"Lorient","Lindsay Rose","Right Center Back",1,938.4,38.365,29.829,9.495,0.096,0,21.293,0.48,0,0.031,0.48,0.288,9.975,3.453,1.247,6.522,2.302,3.837,1.631,1.151,0.192,0.288,25.225,0.778,0.6,23.94,37.09,51.5,19.71,13.11,0.031,0.617,"CB",1
7347,"Saint-Étienne","Pierre-Yves Polomat","Left Back",0.734,977.1,51.212,38.777,9.487,0.553,0,31.593,0.461,0,0.018,1.013,0.368,17.685,5.434,1.934,3.224,2.671,4.513,3.04,1.197,0.645,0.737,36.935,0.757,0.364,20.43,54.22,13.34,28.71,14.04,0.207,0.338,"FB",0.849
7349,"Bastia","Gaël Danic","Left Wing",0.342,2756.7,40.255,24.551,12.21,1.502,0.098,30.624,1.339,0.163,0.121,2.122,1.241,21.123,4.962,0.718,0.326,1.959,3.428,1.665,1.273,1.208,2.351,45.087,0.61,0.585,23.43,69.88,35.2,24.75,26.88,0.348,0.12,"AM_W",0.888
7350,"Nantes","Birama Touré","Left Defensive Midfield",0.467,1887.6,46.679,36.714,11.634,0.477,0.095,36.094,0.668,0,0.016,0.62,0.429,19.644,7.676,1.716,1.716,2.813,3.91,2.098,1.383,1.001,1.049,38.812,0.787,0.692,22.47,53.69,39.79,21.04,19.34,0.121,0.256,"DM_CM",0.994
7363,"Stade de Reims","Diego Rigonato Rodrigues","Left Wing",0.366,1503.1,43.59,26.765,11.376,1.497,0.18,31.734,2.156,0.18,0.173,2.036,0.778,14.011,4.491,0.958,1.018,1.736,4.251,2.215,2.395,1.317,1.677,45.326,0.614,0.382,21.58,69.49,22.17,26.47,22.96,0.364,0.139,"AM_W",0.725
7367,"Stade de Reims","Grejohn Kyei","Center Forward",0.647,759.6,19.076,12.915,2.014,0.711,0.237,26.066,2.37,0.355,0.433,3.081,2.37,17.654,2.962,0.237,0.474,0.829,5.687,0.948,2.37,4.147,5.332,53.199,0.677,0.769,14.28,80.78,40.98,20.47,22.51,0.488,0.023,"FW",0.907
7375,"Stade de Reims","Theoson Jordan Siebatcheu","Center Forward",0.351,922.4,22.344,15.319,0.976,0.585,0.098,21.076,2.83,0.293,0.31,2.634,1.268,20.295,4.879,0.293,0.293,1.756,7.708,2.147,2.927,2.537,3.513,54.836,0.686,0.481,14.07,78.28,45.9,23.74,22.54,0.468,0.064,"FW",0.717
7376,"Troyes","Yoann Court","Left Wing",0.4,998.5,34.972,24.787,6.309,1.082,0,34.251,2.073,0,0.162,3.155,2.073,26.5,4.777,1.082,0.541,3.335,4.056,2.524,1.893,1.352,2.794,44.437,0.709,0.657,18.59,70.24,37.64,26.33,26.54,0.387,0.143,"AM_W",0.863
7389,"Gazélec Ajaccio","Amos Youga","Right Center Midfield",0.442,1224.7,41.154,28.734,9.554,0.661,0.073,34.026,0.955,0,0.034,1.102,0.808,23.149,6.981,0.955,1.47,2.058,3.674,1.984,3.013,1.617,1.543,39.684,0.698,0.733,23.31,59.46,47.08,23.52,21.54,0.197,0.213,"DM_CM",1
7392,"Lorient","Pape Abdou Paye","Right Back",0.792,716.1,46.504,35.946,8.672,0.377,0,30.919,0.251,0,0.006,0.628,0.126,13.7,2.388,1.131,3.645,2.765,3.394,2.639,1.131,0.503,0.628,33.056,0.773,0.2,20.03,53.56,57.29,27.13,23.87,0.171,0.322,"FB",0.962
7415,"Troyes","Jessy Pi","Left Defensive Midfield",0.617,3205.9,46.601,36.972,14.542,0.73,0,39.864,1.516,0.084,0.05,1.656,1.095,24.115,6.653,1.656,1.6,2.358,3.762,2.611,1.011,0.87,0.702,40.088,0.793,0.661,24.85,53.8,35.81,22.17,19.66,0.13,0.278,"DM_CM",0.995
7428,"Gazélec Ajaccio","Alexandre Coeff","Right Back",0.849,1987.3,51.944,38.131,12.816,0.77,0.045,32.652,0.362,0,0.008,0.543,0.362,17.526,4.619,2.174,2.853,2.083,4.166,2.989,1.177,0.543,0.996,35.142,0.734,0.667,23.07,53.04,66.57,26.82,15.45,0.189,0.362,"FB",0.869
7430,"Gazélec Ajaccio","Kévin Mayi","Left Midfield",0.295,1017,24.513,16.194,1.239,0.442,0.088,26.017,2.655,0.265,0.237,2.743,0.796,15.044,4.779,0.619,0.531,1.504,3.451,1.681,1.239,2.655,3.009,43.097,0.661,0.29,15.36,74.89,33.52,24.69,25.67,0.47,0.097,"AM_W",0.818
7435,"Stade de Reims","Anthony Weber","Left Center Back",1,1654.6,42.537,35.901,11.912,0.163,0,26.49,0.272,0.054,0.025,0.435,0.381,10.281,2.883,1.469,5.276,2.393,3.644,1.577,0.653,0.218,0,30.08,0.844,0.875,24.73,39.41,24.99,17.12,13.57,0.024,0.523,"CB",1
7441,"Lille","Marvin Martin","Left Center Midfield",0.574,454.5,46.335,35.84,9.703,1.386,0.198,36.83,0.99,0,0.047,2.178,1.782,15.643,7.524,0.99,0.594,1.782,5.94,2.574,1.188,1.386,1.188,42.375,0.774,0.818,20.47,67.41,35.39,21.51,20.08,0.272,0.107,"DM_CM",0.673
7442,"Saint-Étienne","Jérémy Clément","Left Defensive Midfield",0.605,2294.1,51.392,44.095,5.375,0.353,0.039,32.718,0.039,0,0.001,0.353,0.157,25.265,4.315,1.334,2.001,2.158,4.551,3.335,1.962,0.432,0.235,39.623,0.858,0.444,18.16,50.84,36.07,18.65,18.53,0.061,0.263,"DM_CM",1
7444,"Caen","Alaeddine Yahia","Right Center Back",1,500.7,24.987,16.358,8.988,0.18,0,12.403,0.719,0,0.054,0.18,0,9.527,2.517,1.079,7.909,2.337,3.595,1.798,1.438,0.18,0.36,12.943,0.655,0,28.2,40.27,53.4,22.4,15.99,0.055,0.525,"CB",1
7444,"Stade Malherbe Caen","Alaeddine Yahia","Right Center Back",1,1852.3,28.569,21.233,7.92,0.146,0,17.686,0.583,0.049,0.067,0.097,0.049,8.843,3.838,0.486,6.511,1.701,3.838,1.263,1.263,0.534,0.194,18.075,0.743,0.5,24.91,43.58,53.34,23.89,14.68,0.067,0.475,"CB",1
7456,"AS Roma","Diego Perotti","Center Attacking Midfield",0.408,1257.3,56.979,44.023,8.089,1.861,0.501,55.047,1.79,0.215,0.144,3.364,2.147,26.915,4.581,0.358,0.215,2.004,2.72,1.432,1.145,2.076,2.72,66.285,0.773,0.638,17.63,74.13,32.48,24.04,23.98,0.415,0.081,"AM_W",0.518
7456,"Genoa","Diego Perotti","Left Wing",0.669,1181.5,50.655,36.867,6.855,2.438,0.152,49.512,1.143,0.076,0.136,3.199,2.285,20.109,4.723,0.762,0.457,2.285,4.266,2.285,1.066,2.514,2.209,59.871,0.728,0.714,17.66,72.94,21.72,25.57,19.43,0.398,0.099,"AM_W",0.897
7457,"Sassuolo","Gregoire Defrel","Center Forward",0.812,2150.3,24.401,19.88,1.214,0.921,0.167,26.242,2.176,0.293,0.256,1.925,0.879,23.396,4.06,0.293,0.544,1.256,5.818,0.67,1.967,1.925,3.223,52.819,0.815,0.457,13.31,77.22,41.4,22.39,19.52,0.483,0.056,"FW",0.829
7458,"AC Milan","Alessio Romagnoli","Left Center Back",0.983,3137.7,45.406,39.383,8.835,0.172,0,29.802,0.172,0,0.009,0.459,0.316,10.039,3.643,1.119,4.819,1.836,3.413,1.291,1.463,0.258,0.143,33.044,0.867,0.688,22.21,40.37,27.05,20.66,13.86,0.034,0.52,"CB",0.983
7460,"Carpi","Isaac Cofie","Right Defensive Midfield",0.408,2247.6,37.68,27.309,8.529,0.44,0.04,25.387,0.961,0,0.045,0.681,0.521,27.309,6.847,1.482,2.242,2.363,5.326,2.843,1.802,0.601,0.881,27.549,0.725,0.765,21.78,54.36,43.64,22.14,18.71,0.129,0.267,"DM_CM",0.99
7461,"Genoa","Luca Rigoni","Right Defensive Midfield",0.419,1236.1,39.392,30.581,5.461,1.092,0,31.309,1.748,0.218,0.23,0.874,0.51,22.936,5.607,0.947,1.529,2.112,4.66,1.82,1.966,1.383,0.801,42.523,0.776,0.583,17.83,63.87,46.5,25.68,21.07,0.266,0.182,"DM_CM",0.905
7461,"Palermo","Luca Rigoni","Right Center Midfield",0.823,712.7,28.289,22.985,5.304,0.758,0,21.343,1.389,0.126,0.152,0.379,0.253,19.322,3.662,0.253,0.631,1.768,4.546,1.642,1.894,0.253,0.758,35.614,0.813,0.667,19.57,65.25,53.2,26.41,18.46,0.287,0.201,"DM_CM",0.943
7462,"Frosinone","Aleandro Rosi","Right Back",0.963,2258,37.865,27.343,6.656,0.478,0,21.962,0.598,0,0.029,1.594,0.518,15.027,5.54,1.076,3.866,2.312,2.91,1.714,2.631,0.957,1.196,23.237,0.722,0.325,20.02,59.56,67.14,31.34,11.6,0.288,0.297,"FB",0.989
7463,"AC Milan","Ignazio Abate","Right Back",1,2346.4,62.598,48.099,12.427,0.69,0.038,44.762,0.153,0.038,0.009,1.458,0.805,15.419,4.373,1.266,2.915,1.956,3.912,3.222,1.611,0.422,0.46,46.488,0.768,0.553,21.17,56.41,68.46,25.56,10.77,0.186,0.275,"FB",1
7464,"Genoa","Cristian Daniel Ansaldi","Right Wing Back",0.523,2093.6,46.686,33.187,9.5,0.817,0.172,37.142,0.559,0,0.018,2.235,1.333,19.431,5.932,1.204,3.439,2.364,4.557,3.224,1.72,1.032,1.075,38.346,0.711,0.596,21.95,58.49,45.47,28.34,27.94,0.243,0.28,"FB",0.631
7465,"Torino","Daniele Baselli","Left Center Midfield",0.871,2345.5,34.65,25.441,8.058,1.919,0.077,31.695,1.266,0.153,0.112,2.916,1.612,24.213,5.909,1.305,0.614,1.688,3.262,2.187,2.149,2.187,1.727,33.767,0.734,0.553,21.39,64.45,26.16,27.88,19.45,0.297,0.211,"DM_CM",1
7467,"Genoa","Nicolás Andrés Burdisso","Center Back",0.855,2553.3,38.069,31.019,13.077,0.07,0,22.524,0.352,0,0.026,0.07,0.07,7.966,4.582,1.339,6.415,1.657,2.749,1.057,1.339,0.141,0.035,22.63,0.815,1,26.57,39.23,38.46,20.13,16.23,0.031,0.53,"CB",1
7468,"AS Roma","Iago Falqué Silva","Left Wing",0.408,1214.3,44.692,36.094,7.708,1.26,0.148,37.577,1.186,0.148,0.102,1.112,0.667,18.529,3.558,0.519,0.445,1.26,3.335,1.408,0.519,1.927,0.815,51.288,0.808,0.6,19.27,70.88,29.74,25.69,23.97,0.382,0.135,"AM_W",0.791
7470,"Torino","Joel Chukwuma Obi","Left Center Midfield",0.973,509.1,32.526,24.394,3.889,1.061,0,27.223,0.53,0.177,0.046,1.237,0.354,28.99,3.182,0.53,0.354,3.182,4.95,3.712,3.005,1.414,1.591,38.183,0.75,0.286,17.59,61.47,19.16,25.87,13.49,0.223,0.221,"DM_CM",1
7471,"Torino","Andrea Belotti","Right Center Forward",0.579,2695.5,17.896,13.556,1.603,0.735,0.1,19.532,2.437,0.401,0.441,1.269,0.634,18.798,3.84,0.367,0.334,1.569,5.108,1.536,2.304,1.603,2.771,42.804,0.757,0.5,14.99,73.13,40.26,24.01,18.34,0.386,0.079,"FW",0.951
7472,"Marseille","Nicolas Alexis Julio N'Koulou Ndoubena","Right Center Back",0.995,935.5,37.521,32.519,9.621,0,0,28.959,0.192,0,0.022,0.77,0.481,7.985,5.58,2.405,6.254,1.539,4.714,1.828,1.155,0.096,0.673,27.323,0.867,0.625,23.73,37.37,53.22,19.88,13.59,0.027,0.609,"CB",1
7472,"Olympique de Marseille","Nicolas Alexis Julio N'Koulou Ndoubena","Right Center Back",0.963,2156.1,52.427,46.416,11.646,0.042,0,41.95,0.417,0,0.029,0.376,0.209,8.14,5.593,1.419,4.884,1.67,3.298,1.795,0.918,0.167,0.334,41.24,0.885,0.556,23.51,39.27,53,17.99,13.59,0.026,0.551,"CB",1
7473,"Sampdoria","Lorenzo De Silvestri","Right Wing Back",0.606,1450.8,46.898,30.955,7.568,0.682,0.124,29.342,0.744,0.062,0.127,0.558,0.434,11.725,3.35,0.868,2.854,3.164,2.481,0.806,2.047,0.62,1.675,39.082,0.66,0.778,18.92,63.95,69.54,29.74,9.25,0.301,0.206,"FB",1
7474,"Torino","Afriyie Acquah","Right Center Midfield",0.96,1971.3,32.049,22.964,6.392,1.004,0.137,33.145,1.096,0.091,0.042,2.42,1.278,15.614,6.939,0.73,0.822,2.054,2.785,1.324,2.191,1.552,1.826,36.478,0.717,0.528,20.58,63.86,60.46,24.01,14.01,0.264,0.172,"DM_CM",1
7475,"Genoa","Tomás Eduardo Rincón Hernández","Right Defensive Midfield",0.521,3048.8,50.538,42.893,6.878,0.945,0.177,45.372,0.797,0.089,0.04,2.125,1.476,18.509,7.203,1.033,1.565,1.771,3.601,2.037,2.273,1.446,0.974,46.937,0.849,0.694,19.26,62.45,50.3,23.05,20.37,0.227,0.164,"DM_CM",0.851
7476,"Torino","Emiliano Moretti","Left Center Back",0.995,3307.7,55.752,48.405,12.816,0.354,0.027,42.066,0.354,0.027,0.027,0.082,0.054,9.904,3.401,0.653,2.803,1.497,2.694,1.605,0.952,0.082,0.327,47.018,0.868,0.667,23.77,41.69,17.66,21.03,9.4,0.035,0.472,"CB",0.995
7479,"Torino","Cristian Molinaro","Left Wing Back",0.972,2073.7,47.436,35.979,12.152,0.955,0,35.848,0.564,0.043,0.027,2.127,1.128,15.928,3.949,1.345,1.91,1.823,3.212,2.43,1.432,0.781,1.085,39.581,0.758,0.531,22.73,58.65,11.14,29.28,12.67,0.249,0.287,"FB",0.991
7483,"Guingamp","Mana Dembélé","Left Center Forward",0.395,467.2,20.034,11.558,1.156,0.578,0,14.833,2.697,0,0.249,0.771,0.193,19.264,1.734,0,0.385,1.734,7.32,1.348,2.89,1.734,2.504,52.975,0.577,0.25,14.84,79.78,41.94,22.11,21.58,0.501,0.044,"FW",0.991
7488,"Troyes","Thomas Ayasse","Right Defensive Midfield",0.85,1051.7,47.326,36.029,9.585,0.342,0,34.574,0.941,0.086,0.048,0.428,0.257,20.197,4.621,1.455,4.022,2.482,6.504,3.509,2.482,0.856,0.685,42.533,0.761,0.6,20.53,56.14,48.38,25.96,19.51,0.188,0.275,"DM_CM",1
7498,"Stade de Reims","Mickaël Tacalfred","Right Center Back",0.883,1209.9,44.407,36.523,12.868,0.149,0,30.572,0.298,0,0.015,0.372,0.223,10.786,4.017,1.636,3.868,1.711,4.24,2.232,1.413,0.223,0.223,32.283,0.822,0.6,24.5,42.69,58.34,20.76,13.21,0.055,0.474,"CB",0.883
7509,"Montpellier","Geoffrey Jourdren","Goalkeeper",1,650.8,31.669,16.733,25.169,0,0,15.074,0,0,0,0,0,0.277,5.947,0,0,0.277,0,0,0.138,0,0.138,9.957,0.528,0,51.57,9.92,40.36,6.83,10.17,0,0.991,"GK",1
7552,"Bordeaux","Clément Chantôme","Left Defensive Midfield",0.298,2240.6,61.417,54.106,9.48,0.482,0,45.751,0.562,0.04,0.039,0.643,0.402,21.128,5.945,1.245,2.129,1.687,4.378,2.691,1.567,0.964,1.004,49.647,0.881,0.625,19.65,55.7,39.15,20.45,19.11,0.125,0.205,"DM_CM",0.947
7560,"Saint-Étienne","Jonathan Brison","Left Back",0.869,465.8,51.011,40.19,7.729,0.386,0,31.689,0.193,0,0.001,0.773,0.386,14.492,4.251,1.159,3.092,1.546,5.41,2.898,1.739,0.58,0.58,35.167,0.788,0.5,19.46,59.5,16.53,26.52,21.26,0.231,0.251,"FB",0.984
7567,"Lorient","Maxime Barthelmé","Left Midfield",0.936,1294.7,45.812,32.464,7.577,1.668,0.278,45.325,1.39,0,0.097,4.101,1.738,18.491,6.257,0.904,0.695,1.738,3.962,2.086,1.599,3.684,4.241,54.571,0.709,0.424,17.98,68.35,16.41,25.45,17.81,0.343,0.146,"AM_W",1
7577,"Celta Vigo","Carles Planas Antolínez","Left Back",0.971,1752.9,59.403,45.952,9.55,0.308,0.103,37.377,0.154,0,0.008,0.411,0.257,17.867,2.618,2.31,3.543,2.208,5.545,3.235,1.027,0.616,0.565,41.947,0.774,0.625,20.49,54.83,11.55,26.36,10.73,0.175,0.301,"FB",0.971
7590,"Montpellier","Joris Marveaux","Left Defensive Midfield",0.45,462.5,53.122,42.615,9.146,0,0,39.112,0.778,0.195,0.102,0.778,0.584,17.707,4.865,0.389,1.946,2.14,4.865,2.919,1.362,0.195,0.584,46.117,0.802,0.75,20.65,56.26,36.46,19.75,19.24,0.08,0.191,"DM_CM",0.974
7603,"Gazélec Ajaccio","Jérémie Bréchet","Left Center Back",0.955,1918.6,39.637,33.023,10.836,0.047,0,25.377,0.047,0,0.001,0.094,0.094,8.303,3.518,1.313,4.269,1.454,2.345,1.454,0.469,0.235,0.141,26.268,0.833,1,24.68,38.69,25.77,17.55,13.45,0.018,0.551,"CB",1
7615,"Lorient","Abdul Majeed Waris","Left Center Forward",0.49,1761,19.369,14.872,0.409,0.715,0.153,24.889,2.811,0.562,0.52,2.402,1.175,12.112,3.015,0.153,0.102,0.46,3.169,0.664,0.971,3.577,4.242,53.764,0.768,0.489,12.25,82.75,34.51,19.06,20.74,0.579,0.022,"FW",1
7635,"Stade de Reims","Gaëtan Charbonnier","Center Attacking Midfield",0.524,1298.3,39.859,28.213,4.506,1.248,0.069,37.364,1.525,0.277,0.123,3.258,1.456,22.668,6.031,0.832,0.485,1.941,6.308,1.525,1.594,2.634,3.119,61.903,0.708,0.447,16.98,72.45,41.64,21.24,22.88,0.367,0.066,"AM_W",0.524
7641,"Stade de Reims","Johann Carrasso","Goalkeeper",1,936.9,26.033,12.584,20.461,0,0,11.047,0,0,0,0,0,0.192,3.362,0,0,0,0,0,0.192,0,0,10.951,0.483,0,50.37,10.74,40.73,7.08,9.47,0,0.997,"GK",1
7692,"Las Palmas","Mauricio Lemos Merladet","Right Center Back",0.944,764.2,41.575,34.626,12.131,0,0,32.27,0.707,0,0.022,0.824,0.707,6.949,3.651,2.356,3.769,2.238,3.298,1.296,1.413,0.236,0,33.566,0.833,0.857,25.96,38.34,52.96,18.1,12.61,0.023,0.546,"CB",0.944
7695,"Hellas Verona","Samuel Souprayen","Left Back",0.891,1696.4,50.986,39.155,7.958,0.743,0,34.167,0.371,0,0.023,0.955,0.69,13.529,5.306,0.69,2.759,1.751,2.547,1.804,1.698,1.008,0.743,36.237,0.768,0.722,19.11,60.64,11.4,28.41,10.18,0.27,0.256,"FB",1
7696,"Carpi","Ryder Matos Santos","Center Attacking Midfield",0.352,1238.9,27.678,20.922,1.671,1.308,0.073,33.271,2.252,0.145,0.321,2.179,1.308,15.909,3.632,0.436,0.291,1.453,3.196,0.799,1.38,3.269,3.778,52.958,0.756,0.6,14.18,77.03,43.2,23.77,26.14,0.482,0.076,"AM_W",0.798
7698,"Sassuolo","Joseph Alfred Duncan","Left Center Midfield",0.861,2594.2,44.546,31.849,8.361,1.561,0.173,39.828,1.353,0.035,0.061,2.429,1.318,22.759,6.349,0.763,0.763,3.018,4.545,2.359,1.631,1.908,1.769,46.004,0.715,0.543,20.39,67.57,25.28,25.04,17.17,0.323,0.147,"DM_CM",0.996
7702,"AC Milan","Alessio Cerci","Right Wing",0.619,784.3,30.868,19.737,6.311,1.721,0.115,33.622,2.065,0,0.075,3.901,1.951,15.721,4.131,0.229,0.229,1.721,2.869,1.262,1.836,2.869,2.754,48.08,0.639,0.5,18.24,77.44,66.86,23.65,13.73,0.478,0.071,"AM_W",0.984
7702,"Genoa","Alessio Cerci","Right Center Forward",0.614,568.4,30.718,20.109,6.175,0.792,0.158,36.735,3.325,0.633,0.601,4.433,1.425,17.892,4.909,0,0,0.792,3.325,0.475,0.95,3.008,2.375,57.16,0.655,0.321,18.28,77.59,56.26,24.35,19.64,0.495,0.093,"FW",0.751
7704,"Bologna","Alex Ferrari","Right Back",0.883,1327.8,45.683,35.923,5.626,0.271,0,31.721,0.542,0,0.047,2.101,1.22,21.147,5.355,2.508,3.321,3.728,5.219,3.592,1.966,1.423,1.491,31.721,0.786,0.581,18.46,56.59,63.33,29.32,17.47,0.24,0.333,"FB",0.907
7705,"Hellas Verona","Mohamed Salim Fares","Left Back",0.818,574.8,43.998,31.315,10.177,0.939,0.157,28.497,0.626,0,0.017,1.409,1.253,14.875,6.263,2.035,3.601,2.818,2.818,2.192,1.566,0.939,1.566,29.123,0.712,0.889,20.84,56.06,12.46,29.9,11.23,0.246,0.31,"FB",0.818
7707,"Saint-Étienne","François Clerc","Right Back",0.897,904.4,54.134,40.203,8.956,0.597,0.1,27.764,0.498,0,0.012,0.597,0.498,13.534,3.98,0.796,3.483,1.791,4.279,2.786,0.498,0.498,0.299,32.242,0.743,0.833,20.23,56.15,69.48,27.49,10.25,0.225,0.313,"FB",0.978
7721,"Gazélec Ajaccio","John Tshibumbu","Right Center Forward",0.285,1114.5,24.873,16.393,1.938,0.485,0,21.562,2.584,0.242,0.306,0.727,0.323,18.655,3.957,0.485,0.162,1.534,6.46,1.131,2.019,1.777,2.342,49.1,0.659,0.444,15.41,76.69,44.97,23.2,24.46,0.464,0.068,"FW",0.533
7726,"Stade Malherbe Caen","Jeff Louis","Right Midfield",0.444,450.7,23.961,18.969,3.195,0.998,0,27.355,2.596,0.2,0.279,2.596,1.198,22.563,4.593,0.2,0,2.396,2.596,0.998,2.795,1.198,3.594,45.725,0.792,0.462,17.25,73.59,47.71,22.12,19.77,0.426,0.08,"AM_W",0.904
7766,"Lorient","Walid Mesloub","Left Defensive Midfield",0.532,2200.4,67.774,53.99,16.074,2.454,0.164,52.845,0.9,0.041,0.039,1.841,1.063,24.664,5.808,0.491,0.777,1.309,2.7,1.472,1.432,1.513,1.268,64.584,0.797,0.578,22.08,61.57,34.92,21.68,19.88,0.198,0.158,"DM_CM",0.864
7770,"Hellas Verona","Federico Viviani","Right Defensive Midfield",0.544,1666.5,65.402,50.496,22.251,2.052,0.324,45.419,1.728,0.162,0.076,0.756,0.648,20.684,7.453,1.728,1.026,2.376,3.942,2.97,1.944,0.864,0.378,47.094,0.772,0.857,25.77,56.8,42.8,22.55,18.72,0.15,0.235,"DM_CM",1
7771,"Chievo","Dario Dainelli","Right Center Back",0.862,1439,36.274,28.394,10.82,0.188,0,22.89,0.125,0.063,0.022,0.125,0.063,7.943,5.441,1.751,4.691,1.313,2.439,1.251,1.251,0.313,0.125,21.827,0.783,0.5,24.87,39.83,49.59,20.15,15.5,0.032,0.51,"CB",1
7775,"Bologna","Emanuele Giaccherini","Left Wing",0.717,2254,45.439,33.54,8.265,1.717,0,40.528,1.837,0.28,0.141,2.955,1.398,14.454,4.472,0.679,0.679,1.078,1.717,0.639,0.719,2.595,2.276,57.937,0.738,0.473,18.85,73.92,24.98,24.37,20.93,0.431,0.095,"AM_W",0.939
7776,"Lazio","Antonio Candreva","Right Wing",0.727,2258.2,50.457,34.555,9.167,1.315,0.12,47.747,3.587,0.399,0.456,3.069,1.355,10.92,5.341,0.598,0.399,1.355,0.877,0.518,0.518,2.112,2.272,63.211,0.685,0.442,18.9,77.28,57.12,24.79,23.38,0.476,0.079,"AM_W",0.985
7777,"Fiorentina","Federico Bernardeschi","Right Wing Back",0.321,2361.1,41.738,32.247,7.623,1.334,0.152,43.53,2.058,0.076,0.112,3.85,2.058,19.059,6.594,0.762,0.534,2.135,2.516,1.067,1.487,2.706,2.706,50.429,0.773,0.535,19.41,68.99,52.5,25.91,23.29,0.368,0.142,"FB",0.539
7778,"Lazio","Ştefan Daniel Radu","Left Back",0.936,1138.4,60.164,49.57,7.432,1.107,0.079,41.19,0.553,0,0.018,1.265,0.87,11.147,5.613,1.265,2.451,1.423,2.372,1.107,1.423,0.474,0.791,41.981,0.824,0.688,19.03,57.46,13.75,23,11.53,0.169,0.221,"FB",0.936
7780,"Liverpool","Lucas Pezzini Leiva","Center Defensive Midfield",0.308,2050.2,64.882,54.39,12.028,0.878,0.044,44.908,0.439,0,0.024,0.878,0.702,23.178,5.795,1.405,2.853,2.985,6.453,4.302,2.634,0.571,0.702,48.727,0.838,0.8,21.49,53.11,40.77,20.64,18.38,0.099,0.26,"DM_CM",0.848
7781,"Espanyol","Felipe Salvador Caicedo Corozo","Center Forward",0.749,2205.9,21.216,15.627,1.428,0.571,0,20.196,1.714,0.326,0.303,2.734,1.55,12.852,1.836,0.245,0.571,1.224,6.936,0.775,2.244,1.55,2.652,42.269,0.737,0.567,13.85,77.88,43.16,20.79,19.32,0.446,0.029,"FW",0.994
7782,"RC Deportivo La Coruña","Luis Alberto Romero Alconchel","Center Attacking Midfield",0.411,2163.7,33.027,21.422,4.492,1.123,0.25,36.271,3.286,0.25,0.274,2.995,1.539,15.765,4.617,0.582,0.499,1.456,3.993,1.581,0.582,2.371,2.87,46.587,0.649,0.514,16.94,78.85,28.87,23.03,21.23,0.527,0.065,"AM_W",0.836
7785,"Lazio","Senad Lulić","Left Back",0.688,2457.5,56.618,42.884,11.426,1.209,0.11,45.375,0.696,0.11,0.052,2.71,1.355,19.043,8.093,1.209,1.062,1.758,4.724,3.076,1.831,1.904,2.49,49.147,0.757,0.5,21.14,62.25,17.7,26.3,14.77,0.274,0.213,"FB",0.688
